Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3250.00,10/23/2015,"Cash or cash equivalent",337509200,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"AbbVie, Inc.",IL,100000000204,3150.00,02/20/2014,"Cash or cash equivalent",189177348,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
225422,"AbbVie, Inc.",IL,100000000204,3150.00,11/24/2014,"Cash or cash equivalent",189619904,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,3000.00,10/07/2013,"Cash or cash equivalent",23917018,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Simponi,"","Speaker Program"
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3000.00,11/25/2014,"Cash or cash equivalent",193520922,"Consulting Fee","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3000.00,10/24/2014,"Cash or cash equivalent",193520884,"Consulting Fee","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3000.00,11/12/2014,"Cash or cash equivalent",193520908,"Consulting Fee","",ENTYVIO,"",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,3000.00,12/28/2015,"Cash or cash equivalent",270356202,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Remicade,"","Speaker Program"
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3000.00,01/02/2015,"Cash or cash equivalent",336884936,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,3000.00,12/21/2015,"Cash or cash equivalent",337509216,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2750.00,09/15/2014,"Cash or cash equivalent",193520892,"Consulting Fee","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2750.00,10/29/2014,"Cash or cash equivalent",193520914,"Consulting Fee","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2750.00,01/28/2015,"Cash or cash equivalent",336936062,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,2750.00,10/06/2015,"Cash or cash equivalent",337512340,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"AbbVie, Inc.",IL,100000000204,2500.00,10/24/2013,"Cash or cash equivalent",104616014,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
225422,"AbbVie, Inc.",IL,100000000204,2500.00,11/21/2013,"Cash or cash equivalent",104615988,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Humira,"",""
225422,"AbbVie, Inc.",IL,100000000204,2250.00,09/09/2014,"Cash or cash equivalent",189493962,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
225422,"AbbVie, Inc.",IL,100000000204,2250.00,09/03/2014,"Cash or cash equivalent",189484766,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,2000.00,02/11/2014,"Cash or cash equivalent",155843532,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Remicade,"",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,2000.00,12/28/2015,"Cash or cash equivalent",270356206,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Remicade,"","Speaker Program"
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,1500.00,09/26/2013,"Cash or cash equivalent",23917017,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Simponi,"","Speaker Program"
225422,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,1050.00,12/03/2015,"Cash or cash equivalent",337531546,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Entyvio,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1000.00,09/17/2014,"Cash or cash equivalent",193520896,"Consulting Fee","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,1000.00,04/06/2015,"Cash or cash equivalent",337520390,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,968.25,10/01/2015,"In-kind items and services",337509196,"Travel and Lodging","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals U.S.A., Inc.",IL,100000000337,962.50,08/13/2015,"Cash or cash equivalent",336974262,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Entyvio,"",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,911.07,12/15/2015,"In-kind items and services",270356210,"Travel and Lodging","",Remicade,"","Related to bona-fide consulting activity"
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,894.15,10/01/2014,"In-kind items and services",193520882,"Travel and Lodging","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,820.05,12/03/2015,"In-kind items and services",337509214,"Travel and Lodging","",ENTYVIO,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,783.00,11/05/2014,"In-kind items and services",193520918,"Travel and Lodging","",ENTYVIO,"",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,750.00,02/18/2014,"Cash or cash equivalent",155843536,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Remicade,"",""
225422,"Janssen Scientific Affairs, LLC",NJ,100000000332,750.00,03/07/2014,"Cash or cash equivalent",155843534,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",Remicade,"",""
225422,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,708.90,10/23/2014,"In-kind items and services",193520904,"Travel and Lodging","",ENTYVIO,"",""
225422,"AbbVie, Inc.",IL,100000000204,706.88,10/21/2013,"In-kind items and services",104616012,"Travel and Lodging","","","",""
225422,"AbbVie, Inc.",IL,100000000204,659.75,02/13/2014,"In-kind items and services",189173756,"Travel and Lodging","","","",""
