Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,587.61,09/19/2014,"In-kind items and services",152097260,"Travel and Lodging","","","",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,157.07,09/19/2014,"In-kind items and services",152096132,"Travel and Lodging","","","",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,148.35,09/19/2014,"In-kind items and services",152096004,"Food and Beverage","","","",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,54.03,09/19/2014,"In-kind items and services",152091370,"Food and Beverage","","","",""
737574,"Stryker Corporation",MI,100000010503,29.14,12/12/2014,"Cash or cash equivalent",198940208,"Food and Beverage","","","",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,28.10,09/20/2014,"In-kind items and services",152089066,"Travel and Lodging","","","",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,24.07,09/30/2014,"In-kind items and services",150457048,"Food and Beverage","",BRILINTA,"","Informational Meal"
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,24.04,04/01/2015,"In-kind items and services",260124570,"Food and Beverage","",MOVANTIK,"","Informational Meal"
737574,"Supernus Pharmaceuticals, Inc.",MD,100000011150,23.83,06/24/2015,"Cash or cash equivalent",335891348,"Food and Beverage","","OXTELLAR XR","",""
737574,"Iroko Pharmaceuticals, LLC",PA,100000011114,21.83,12/14/2014,"In-kind items and services",227840460,"Food and Beverage","",ZORVOLEX,"",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,19.38,06/18/2015,"In-kind items and services",298768020,"Food and Beverage","","","",""
737574,"Pfizer Inc.",NY,100000000286,18.76,10/31/2015,"In-kind items and services",323206722,"Food and Beverage","",EMBEDA,"",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,18.68,02/04/2015,"In-kind items and services",260053328,"Food and Beverage","",BRILINTA,"","Informational Meal"
737574,"Pfizer Inc.",NY,100000000286,18.57,09/29/2015,"In-kind items and services",322718176,"Food and Beverage","",EMBEDA,LYRICA,""
737574,"Allergan Inc.",CA,100000000278,18.52,09/04/2014,"In-kind items and services",198446845,"Food and Beverage","",BOTOX,"",""
737574,"St. Jude Medical, Inc.",MN,100000000310,18.19,10/23/2015,"Cash or cash equivalent",259521844,"Food and Beverage","","","",""
737574,"Supernus Pharmaceuticals, Inc.",MD,100000011150,18.10,12/04/2015,"Cash or cash equivalent",335891352,"Food and Beverage","","OXTELLAR XR","",""
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,17.77,09/20/2014,"In-kind items and services",152087140,"Food and Beverage","","","",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,17.67,09/09/2014,"In-kind items and services",148791254,"Food and Beverage","",BRILINTA,"","Informational Meal"
737574,"Purdue Pharma L.P.",CT,100000005432,16.93,10/05/2015,"Cash or cash equivalent",251123822,"Food and Beverage","",BUTRANS,OXYCONTIN,""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,16.91,08/11/2014,"In-kind items and services",148557820,"Food and Beverage","",BRILINTA,"","Informational Meal"
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,16.23,09/29/2014,"In-kind items and services",148954006,"Food and Beverage","",BRILINTA,"","Informational Meal"
737574,"Allergan Inc.",CA,100000000278,16.18,05/11/2015,"In-kind items and services",288645912,"Food and Beverage","",Botox,"",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,15.20,06/09/2015,"In-kind items and services",260073906,"Food and Beverage","",MOVANTIK,"","Informational Meal"
737574,"Allergan Inc.",CA,100000000278,15.09,10/02/2014,"In-kind items and services",198446848,"Food and Beverage","",BOTOX,"",""
737574,"Purdue Pharma L.P.",CT,100000005432,15.04,07/09/2015,"Cash or cash equivalent",251109120,"Food and Beverage","",BUTRANS,"HYSINGLA ER",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,14.66,04/01/2015,"In-kind items and services",260123476,"Food and Beverage","",MOVANTIK,"","Informational Meal"
737574,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,14.59,09/19/2014,"In-kind items and services",152085814,"Food and Beverage","","","",""
737574,"AstraZeneca Pharmaceuticals LP",DE,100000000146,14.59,10/14/2015,"In-kind items and services",260099490,"Food and Beverage","",MOVANTIK,"","Informational Meal"
737574,"Mallinckrodt LLC",MO,100000005429,14.49,02/06/2015,"In-kind items and services",334481720,"Food and Beverage","","XARTEMIS XR","",""
737574,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,14.26,02/26/2015,"In-kind items and services",293515540,"Food and Beverage","",ZECUITY,"",""
737574,"Purdue Pharma L.P.",CT,100000005432,14.08,05/29/2015,"Cash or cash equivalent",251095942,"Food and Beverage","",BUTRANS,OXYCONTIN,""
737574,"Pfizer Inc.",NY,100000000286,13.83,12/16/2014,"In-kind items and services",207327920,"Food and Beverage","","FLECTOR PATCH",LYRICA,""
737574,"Pfizer Inc.",NY,100000000286,13.82,12/12/2014,"In-kind items and services",206926574,"Food and Beverage","","FLECTOR PATCH",LYRICA,""
737574,"Purdue Pharma L.P.",CT,100000005432,13.80,11/18/2015,"Cash or cash equivalent",251147376,"Food and Beverage","","HYSINGLA ER",BUTRANS,""
737574,"Pfizer Inc.",NY,100000000286,13.78,03/20/2015,"In-kind items and services",322879988,"Food and Beverage","",EMBEDA,"FLECTOR PATCH",""
737574,"Pfizer Inc.",NY,100000000286,13.77,07/24/2015,"In-kind items and services",323030806,"Food and Beverage","",LYRICA,"FLECTOR PATCH",""
737574,"Pfizer Inc.",NY,100000000286,13.77,11/05/2015,"In-kind items and services",322913578,"Food and Beverage","",LYRICA,"FLECTOR PATCH",""
