Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
728898,"Alcon Laboratories Inc",TX,100000005405,108.74,04/30/2014,"In-kind items and services",167485820,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,82.42,03/11/2015,"In-kind items and services",315176623,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,44.03,06/17/2014,"In-kind items and services",167485836,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,26.45,02/27/2014,"In-kind items and services",167485868,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,24.28,01/29/2015,"In-kind items and services",330748253,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,24.09,06/11/2014,"In-kind items and services",167485832,"Food and Beverage","","","",""
728898,"CooperVision Inc.",NY,100000005728,21.15,06/03/2014,"In-kind items and services",169247768,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,20.12,01/14/2015,"In-kind items and services",314958132,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,19.65,01/23/2015,"In-kind items and services",314958154,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,18.37,12/19/2014,"In-kind items and services",167485857,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,18.37,03/25/2015,"In-kind items and services",330762553,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,18.08,09/04/2015,"In-kind items and services",315399726,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,16.60,12/17/2015,"In-kind items and services",315471844,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,16.25,05/20/2015,"In-kind items and services",315227616,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,15.73,03/12/2015,"In-kind items and services",314987610,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,15.35,09/16/2015,"In-kind items and services",330806697,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,15.25,05/06/2015,"In-kind items and services",315073860,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,14.80,10/22/2015,"In-kind items and services",330819379,"Food and Beverage","","","",""
728898,"Valeant Pharmaceuticals North America LLC",NJ,100000010935,14.67,01/11/2015,"In-kind items and services",295540806,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,14.38,05/29/2015,"In-kind items and services",330776955,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,14.06,04/17/2015,"In-kind items and services",330768038,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,13.64,02/27/2015,"In-kind items and services",315083196,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,13.48,10/14/2015,"In-kind items and services",315408650,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,12.52,05/08/2015,"In-kind items and services",315192126,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,11.30,06/18/2014,"In-kind items and services",167485840,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,10.95,11/17/2014,"In-kind items and services",167485848,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,10.72,09/24/2015,"In-kind items and services",315361008,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,10.67,07/17/2015,"In-kind items and services",330793271,"Food and Beverage","","","",""
728898,"Valeant Pharmaceuticals North America LLC",NJ,100000010935,10.31,11/06/2015,"In-kind items and services",295540810,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,7.12,02/05/2015,"In-kind items and services",314964896,"Food and Beverage","","","",""
728898,"Coopervision Inc.",NY,100000005728,6.86,07/17/2015,"In-kind items and services",330793267,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,6.62,12/03/2014,"In-kind items and services",167485864,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,5.99,02/18/2015,"In-kind items and services",315083216,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,5.73,05/15/2014,"In-kind items and services",167485828,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,5.54,04/17/2014,"In-kind items and services",167485824,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,5.49,11/18/2015,"In-kind items and services",325301198,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,5.43,07/07/2014,"In-kind items and services",167485844,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,4.33,02/12/2014,"In-kind items and services",167485816,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,3.36,09/18/2014,"In-kind items and services",167485852,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,3.20,11/20/2014,"In-kind items and services",167485860,"Food and Beverage","","","",""
728898,"Alcon Laboratories Inc",TX,100000005405,1.46,11/18/2015,"In-kind items and services",325301191,"Food and Beverage","","","",""
