Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1800.00,08/09/2013,GNRL,100448328
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1200.00,09/20/2013,GNRL,100448326
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1200.00,08/20/2013,GNRL,100448324
186084,GNRL,"Aerocrine, Inc",NC,100000011072,500.00,01/31/2014,GNRL,219239204
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,77.32,09/30/2013,GNRL,104297188
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,62.15,08/09/2013,GNRL,6785614
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,22.60,09/20/2013,GNRL,6785613
186084,GNRL,"Respiratory Technologies, Inc.",MN,100000005501,22.25,02/18/2014,GNRL,215601398
186084,GNRL,"United Therapeutics Corporation",NC,100000010739,20.00,08/29/2013,GNRL,31707312
186084,GNRL,"Otsuka America Pharmaceutical, Inc.",MD,100000010723,19.75,04/30/2014,GNRL,216403426
186084,GNRL,"Boston Scientific Corporation",MA,100000005674,19.33,09/04/2013,GNRL,101915752
186084,GNRL,"Baxter Healthcare",IL,100000011010,17.42,10/30/2013,GNRL,31254673
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,17.12,05/29/2014,GNRL,147759303
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,17.10,11/25/2013,GNRL,6785612
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.94,12/03/2013,GNRL,104428496
186084,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,16.74,05/12/2014,GNRL,163284196
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,16.69,09/26/2013,GNRL,100448322
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.24,08/06/2013,GNRL,104422720
186084,GNRL,"Grifols USA, LLC",CA,100000005420,16.18,04/29/2014,GNRL,220195764
186084,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,15.62,02/12/2014,GNRL,150483766
186084,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,15.14,11/21/2013,GNRL,12263559
186084,GNRL,"Jazz Pharmaceuticals Inc.",CA,100000005637,14.29,12/04/2013,GNRL,104570704
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,13.77,10/17/2013,GNRL,100448320
186084,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.44,09/12/2013,GNRL,12245312
186084,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.20,08/08/2013,GNRL,12268500
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.94,05/06/2014,GNRL,196111304
186084,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,12.91,08/19/2013,GNRL,101237334
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,11.97,02/19/2014,GNRL,196111306
186084,GNRL,"Grifols USA, LLC",CA,100000005420,11.44,05/20/2014,GNRL,220211680
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,11.27,10/16/2013,GNRL,104340542
186084,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,10.94,09/09/2013,GNRL,104333870
186084,GNRL,"AstraZeneca Pharmaceuticals LP",DE,100000000146,10.21,10/23/2013,GNRL,12272665
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.90,10/31/2013,GNRL,6785611
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.55,09/20/2013,GNRL,100448318
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,9.04,08/20/2013,GNRL,6785610
186084,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,7.84,02/26/2014,GNRL,163262456
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,7.49,08/26/2013,GNRL,100448316
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,6.07,08/12/2013,GNRL,100448314
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,5.11,11/27/2013,GNRL,6785609
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,4.19,08/20/2013,GNRL,100448312
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3.97,10/03/2013,GNRL,100448310
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,2.99,12/17/2013,GNRL,6785608
186084,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,2.71,02/26/2014,GNRL,163247136
186084,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1.86,10/24/2013,GNRL,100448308
186084,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,1.58,05/12/2014,GNRL,163279996
