Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,16377.58,10/29/2014,"Cash or cash equivalent",136682536,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,12452.53,09/27/2013,"Cash or cash equivalent",10432171,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,10936.05,05/13/2014,"Cash or cash equivalent",136682442,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,10628.71,10/14/2015,"Cash or cash equivalent",267190892,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,10559.13,11/07/2013,"Cash or cash equivalent",10432174,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,8926.18,04/09/2015,"Cash or cash equivalent",267190888,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,8748.31,09/24/2014,"Cash or cash equivalent",136682516,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,8659.19,11/25/2015,"Cash or cash equivalent",267190894,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,7929.02,09/12/2014,"Cash or cash equivalent",136682495,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,7174.70,06/04/2014,"Cash or cash equivalent",136682475,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,4727.16,05/01/2014,"Cash or cash equivalent",136682460,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,4722.83,04/10/2015,"Cash or cash equivalent",267190890,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,4655.50,10/07/2014,"In-kind items and services",136682422,"Travel and Lodging","","","","Related to product training activity"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,2500.00,06/23/2015,"Cash or cash equivalent",300992584,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,1500.00,03/20/2015,"Cash or cash equivalent",300992410,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,1425.00,08/22/2013,"Cash or cash equivalent",10432168,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,1250.00,05/26/2015,"Cash or cash equivalent",300992482,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,1250.00,05/26/2015,"Cash or cash equivalent",300992488,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,1250.00,03/20/2015,"Cash or cash equivalent",300992522,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,1000.00,03/05/2015,"Cash or cash equivalent",300992462,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,935.32,05/08/2014,"In-kind items and services",136682410,"Travel and Lodging","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,882.79,02/06/2014,"In-kind items and services",136682405,"Travel and Lodging","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,750.00,03/20/2015,"Cash or cash equivalent",300992528,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,750.00,03/20/2015,"Cash or cash equivalent",300992532,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,750.00,05/26/2015,"Cash or cash equivalent",300992608,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,625.00,03/20/2015,"Cash or cash equivalent",300992425,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,625.00,03/20/2015,"Cash or cash equivalent",300992512,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,618.37,06/24/2014,"In-kind items and services",136682416,"Travel and Lodging","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,504.77,02/13/2015,"In-kind items and services",267190912,"Travel and Lodging","","","","Related to product training activity"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,500.00,03/05/2015,"Cash or cash equivalent",300992446,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,500.00,05/26/2015,"Cash or cash equivalent",300992504,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,475.00,04/25/2014,"Cash or cash equivalent",136682428,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,459.39,09/10/2013,"In-kind items and services",10432752,"Travel and Lodging","","","","Related to Product Training"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,434.05,10/14/2015,"Cash or cash equivalent",267190902,"Travel and Lodging","","","","Related to bona-fide consulting activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,360.94,09/27/2013,"Cash or cash equivalent",10432170,"Travel and Lodging","","","","Related to bona fide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,350.30,03/13/2015,"In-kind items and services",267223148,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,350.30,03/14/2015,"In-kind items and services",267223156,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,316.65,02/13/2015,"In-kind items and services",267190910,"Travel and Lodging","","","","Related to product training activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,295.51,11/25/2015,"Cash or cash equivalent",267190904,"Travel and Lodging","","","","Related to bona-fide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,261.60,10/18/2013,"In-kind items and services",10440930,"Travel and Lodging","","","","Related to Product Training"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,250.00,03/05/2015,"Cash or cash equivalent",300992454,"Consulting Fee","","","",""
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,218.83,10/09/2014,"In-kind items and services",120818461,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,218.83,10/08/2014,"In-kind items and services",120818459,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,207.81,10/09/2014,"In-kind items and services",120818455,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,207.81,10/08/2014,"In-kind items and services",120818451,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,199.32,10/29/2014,"Cash or cash equivalent",136682528,"Travel and Lodging","","","","Related to bonafide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,189.04,10/10/2014,"In-kind items and services",120818457,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,189.04,10/08/2014,"In-kind items and services",120818453,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,188.11,09/24/2015,"In-kind items and services",267223132,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,188.11,09/25/2015,"In-kind items and services",267223136,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,179.83,09/12/2014,"Cash or cash equivalent",136682488,"Travel and Lodging","","","","Related to bonafide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,179.67,11/13/2015,"In-kind items and services",267223164,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,171.87,11/07/2013,"Cash or cash equivalent",10432173,"Travel and Lodging","","","","Related to bona fide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,169.13,08/22/2014,"In-kind items and services",120818483,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,166.00,03/20/2015,"Cash or cash equivalent",300992430,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,165.00,06/23/2015,"Cash or cash equivalent",300992562,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,156.77,04/10/2015,"Cash or cash equivalent",267190908,"Travel and Lodging","","","","Related to bona-fide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,153.00,08/22/2014,"In-kind items and services",120818479,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,152.55,03/20/2014,"In-kind items and services",120818471,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,152.55,03/21/2014,"In-kind items and services",120818473,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,135.60,05/09/2014,"In-kind items and services",120818475,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,125.00,03/05/2015,"Cash or cash equivalent",300992418,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,125.00,03/05/2015,"Cash or cash equivalent",300992438,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,125.00,05/26/2015,"Cash or cash equivalent",300992496,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,125.00,06/23/2015,"Cash or cash equivalent",300992593,"Consulting Fee","","","",""
1116533,"Zimmer Biomet Holdings, Inc.",IN,100000000103,125.00,06/23/2015,"Cash or cash equivalent",300992600,"Consulting Fee","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,120.57,05/06/2014,"In-kind items and services",136682394,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,118.99,10/18/2013,"In-kind items and services",10440944,"Travel and Lodging","","","","Related to Product Training"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,111.40,05/01/2014,"Cash or cash equivalent",136682454,"Travel and Lodging","","","","Related to bonafide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,97.74,09/24/2015,"In-kind items and services",267223070,"Food and Beverage","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,95.18,05/09/2014,"In-kind items and services",120818477,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,95.00,03/20/2014,"In-kind items and services",120818465,"Travel and Lodging","","","","Related to Product Training Activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,87.36,03/20/2014,"In-kind items and services",136682388,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,85.05,09/25/2015,"In-kind items and services",267223096,"Food and Beverage","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,82.00,10/09/2014,"In-kind items and services",120818441,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,80.44,10/08/2014,"In-kind items and services",120818439,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,80.44,10/09/2014,"In-kind items and services",120818427,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,79.26,08/23/2013,"In-kind items and services",10439168,"Food and Beverage","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,77.34,09/27/2013,"Cash or cash equivalent",10432169,"Food and Beverage","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,77.09,05/13/2014,"Cash or cash equivalent",136682434,"Food and Beverage","","","","Related to bonafide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,72.90,09/04/2014,"In-kind items and services",120818393,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,72.13,04/09/2015,"Cash or cash equivalent",267190896,"Food and Beverage","","","","Related to bona-fide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,71.01,09/05/2014,"In-kind items and services",120818395,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,70.00,03/13/2015,"In-kind items and services",267223144,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,70.00,03/14/2015,"In-kind items and services",267223152,"Travel and Lodging","","","","Related to product discussion"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,66.78,10/14/2015,"Cash or cash equivalent",267190900,"Food and Beverage","","","","Related to bona-fide consulting activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,65.39,09/12/2014,"Cash or cash equivalent",136682480,"Food and Beverage","","","","Related to bonafide consulting activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,62.59,08/22/2013,"In-kind items and services",10439222,"Food and Beverage","","","",""
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,61.73,09/24/2014,"Cash or cash equivalent",136682508,"Travel and Lodging","","","","Related to bonafide consulting activity"
1116533,"DePuy Orthopaedics Inc.",IN,100000005706,53.60,08/21/2014,"In-kind items and services",136682400,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,51.81,09/04/2014,"In-kind items and services",120818397,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,51.81,09/05/2014,"In-kind items and services",120818399,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,50.00,10/10/2014,"In-kind items and services",120818447,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,50.00,10/09/2014,"In-kind items and services",120818443,"Food and Beverage","","","","Related to Product Training Activity"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,49.94,09/25/2015,"In-kind items and services",267223076,"Food and Beverage","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,49.94,09/25/2015,"In-kind items and services",267223080,"Food and Beverage","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,49.94,09/26/2015,"In-kind items and services",267223102,"Food and Beverage","","","","Related to product discussion"
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,47.61,08/23/2013,"In-kind items and services",10439306,"Food and Beverage","","","",""
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,46.57,08/24/2013,"In-kind items and services",10439359,"Food and Beverage","","","",""
1116533,"DePuy Synthes Sales Inc.",MA,100000005615,45.52,05/08/2014,"In-kind items and services",120818429,"Food and Beverage","","","","Related to Product Training Activity"
