Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
1064348,"MicroVention, Inc.",CA,100000010928,812.70,04/24/2015,"Cash or cash equivalent",292525468,"Travel and Lodging","","","",""
1064348,"MicroVention, Inc.",CA,100000010928,259.00,05/19/2015,"Cash or cash equivalent",292525472,"Travel and Lodging","","","",""
1064348,"Stryker Corporation",MI,100000010503,149.87,01/16/2014,"Cash or cash equivalent",199099226,"Food and Beverage","","","",""
1064348,"MicroVention, Inc.",CA,100000010928,87.47,05/03/2015,"Cash or cash equivalent",292524730,Entertainment,"","","",""
1064348,"MicroVention, Inc.",CA,100000010928,73.05,10/09/2013,"Cash or cash equivalent",31244232,Education,"","","",""
1064348,"Stryker Corporation",MI,100000010503,68.93,06/12/2014,"Cash or cash equivalent",199099232,"Food and Beverage","","","",""
1064348,"Stryker Corporation",MI,100000010503,65.78,02/05/2014,"Cash or cash equivalent",199099216,"Food and Beverage","","","",""
1064348,"Stryker Corporation",MI,100000010503,59.21,01/24/2014,"Cash or cash equivalent",199099208,"Food and Beverage","","","",""
1064348,"DePuy Synthes Sales Inc.",MA,100000005615,41.39,03/05/2014,"In-kind items and services",120883227,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1064348,"MicroVention, Inc.",CA,100000010928,35.62,11/06/2013,"Cash or cash equivalent",31244231,"Food and Beverage","","","",""
1064348,"MicroVention, Inc.",CA,100000010928,35.00,04/24/2015,"Cash or cash equivalent",292525470,"Travel and Lodging","","","",""
1064348,"DePuy Synthes Sales Inc.",MA,100000005615,32.57,01/29/2014,"In-kind items and services",120883225,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1064348,"MicroVention, Inc.",CA,100000010928,28.33,11/07/2013,"Cash or cash equivalent",31244230,"Food and Beverage","","","",""
1064348,"Blockade Medical, LLC",CA,100000005714,28.29,06/04/2014,"In-kind items and services",210411438,"Food and Beverage","","","",""
1064348,"Stryker Corporation",MI,100000010503,15.93,06/12/2014,"Cash or cash equivalent",199099236,"Food and Beverage","","","",""
1064348,"MicroVention, Inc.",CA,100000010928,5.40,05/03/2015,"Cash or cash equivalent",292524726,"Food and Beverage","","","",""
1064348,"DePuy Synthes Sales Inc.",MA,100000005615,3.59,03/05/2014,"In-kind items and services",120883229,"Food and Beverage","","","","RELATED TO PRODUCT TRAINING ACTIVITY"
1064348,"Stryker Corporation",MI,100000010503,3.29,02/05/2014,"Cash or cash equivalent",199099220,"Food and Beverage","","","",""
1064348,"MicroVention, Inc.",CA,100000010928,3.10,05/04/2015,"Cash or cash equivalent",292524728,"Food and Beverage","","","",""
