Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,63.04,01/13/2015,"In-kind items and services",260072808,"Food and Beverage","","BYDUREON PEN",FARXIGA,"Informational Meal"
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,55.21,02/11/2014,"In-kind items and services",150596016,"Food and Beverage","","BYDUREON WEEKLY",SYMBICORT,"Informational Meal"
250088,"Janssen Pharmaceuticals, Inc",NJ,100000000232,39.95,10/14/2013,"In-kind items and services",23817701,Education,"",Invokana,"","Medical Textbook"
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,22.30,10/03/2014,"In-kind items and services",196576308,"Food and Beverage","",SPIRIVA,PRADAXA,""
250088,"Novo Nordisk Inc",NJ,100000000144,20.38,04/04/2014,"In-kind items and services",161032684,"Food and Beverage","",NovoLog,"",""
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,20.09,04/08/2015,"In-kind items and services",260104478,"Food and Beverage","",ONGLYZA,"","Informational Meal"
250088,"Sunovion Pharmaceuticals Inc.",MA,100000000254,19.18,04/16/2015,"In-kind items and services",321419299,"Food and Beverage","",Brovana,"",""
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,18.11,10/24/2014,"In-kind items and services",148692968,"Food and Beverage","","BYDUREON WEEKLY","","Educational Program"
250088,"Novartis Pharmaceuticals Corporation",NJ,100000000228,18.06,02/10/2014,"In-kind items and services",152554550,"Food and Beverage","","EXELON PATCH","",""
250088,"Novo Nordisk Inc",NJ,100000000144,17.69,08/14/2013,"In-kind items and services",32248819,"Food and Beverage","",Victoza,"",""
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,17.57,11/24/2014,"In-kind items and services",148678320,"Food and Beverage","","BYDUREON WEEKLY","","Informational Meal"
250088,"Novartis Pharmaceuticals Corporation",NJ,100000000228,17.45,09/16/2014,"In-kind items and services",152554552,"Food and Beverage","","EXELON PATCH","",""
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,17.43,04/28/2015,"In-kind items and services",290665836,"Food and Beverage","",PRADAXA,"",""
250088,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,17.27,07/31/2014,"In-kind items and services",193877183,"Food and Beverage","",Nesina,Oseni,""
250088,"AstraZeneca Pharmaceuticals LP",DE,100000000146,17.24,05/23/2014,"In-kind items and services",148319678,"Food and Beverage","",BYDUREON,"","Informational Meal"
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.60,12/19/2014,"In-kind items and services",196576470,"Food and Beverage","",SPIRIVA,PRADAXA,""
250088,"Novo Nordisk Inc",NJ,100000000144,16.25,09/30/2014,"In-kind items and services",162137822,"Food and Beverage","",Victoza,"",""
250088,"Sunovion Pharmaceuticals Inc.",MA,100000000254,16.14,08/27/2015,"In-kind items and services",321498382,"Food and Beverage","",Brovana,"",""
250088,"Novo Nordisk Inc",NJ,100000000144,15.83,01/27/2014,"In-kind items and services",160729418,"Food and Beverage","",Victoza,"",""
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.61,09/22/2015,"In-kind items and services",290140378,"Food and Beverage","",PRADAXA,"",""
250088,"Novo Nordisk Inc",NJ,100000000144,15.29,02/03/2015,"In-kind items and services",266088546,"Food and Beverage","",Victoza,"",""
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.27,05/20/2014,"In-kind items and services",196576316,"Food and Beverage","",SPIRIVA,"COMBIVENT RESPIMAT",""
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.27,03/11/2014,"In-kind items and services",196576320,"Food and Beverage","",SPIRIVA,"COMBIVENT RESPIMAT",""
250088,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.25,05/27/2014,"In-kind items and services",196576314,"Food and Beverage","",PRADAXA,"",""
250088,"Novo Nordisk Inc",NJ,100000000144,15.17,03/23/2015,"In-kind items and services",266440804,"Food and Beverage","",NovoLog,"",""
250088,"Novo Nordisk Inc",NJ,100000000144,14.92,10/17/2013,"In-kind items and services",32248818,"Food and Beverage","",Victoza,"",""
250088,"NOVARTIS PHARMACEUTICALS CORPORATION",NJ,100000000228,14.70,08/28/2015,"In-kind items and services",263310030,"Food and Beverage","",ENTRESTO,"",""
