Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
746754,"A-dec, Inc.",OR,100000005393,379.55,03/06/2014,"Cash or cash equivalent",200799766,"Travel and Lodging","","","",""
746754,"A-dec, Inc.",OR,100000005393,339.90,03/11/2014,"Cash or cash equivalent",200799822,"Travel and Lodging","","","",""
746754,"A-dec, Inc.",OR,100000005393,176.74,03/07/2014,"Cash or cash equivalent",200799790,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,105.67,03/08/2014,"Cash or cash equivalent",200799810,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,71.17,03/06/2014,"Cash or cash equivalent",200799780,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,60.68,03/31/2014,"Cash or cash equivalent",200799824,"Travel and Lodging","","","",""
746754,"A-dec, Inc.",OR,100000005393,60.51,03/06/2014,"Cash or cash equivalent",200799757,"Travel and Lodging","","","",""
746754,"A-dec, Inc.",OR,100000005393,49.04,03/08/2014,"Cash or cash equivalent",200799802,"Food and Beverage","","","",""
746754,"Hu-Friedy Mfg. Co., LLC",IL,100000005588,31.19,11/18/2015,"In-kind items and services",312229448,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,23.69,03/06/2014,"Cash or cash equivalent",200799775,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,13.66,03/07/2014,"Cash or cash equivalent",200799786,"Food and Beverage","","","",""
746754,"Tulsa Dental Products LLC",PA,100000010600,12.48,02/26/2015,"Cash or cash equivalent",327534258,"Food and Beverage","","","",""
746754,"A-dec, Inc.",OR,100000005393,10.67,03/07/2014,"Cash or cash equivalent",200799796,"Food and Beverage","","","",""
