Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296209902,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,04/21/2015,"Cash or cash equivalent",296209984,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,06/10/2015,"Cash or cash equivalent",296210060,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296210080,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,04/21/2015,"Cash or cash equivalent",296210090,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296210094,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296210098,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296210102,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,3000.00,11/25/2015,"Cash or cash equivalent",296210106,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
304552,"Medtronic Vascular, Inc.",MN,100000010384,2400.00,06/10/2015,"Cash or cash equivalent",296210056,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",""
