Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
187321,"Pfizer Inc.",NY,100000000286,21.13,05/08/2014,"In-kind items and services",207339756,"Food and Beverage","","QUILLIVANT XR","",""
187321,"Novartis Vaccines and Diagnostics Inc",MA,100000000209,20.82,11/05/2013,"In-kind items and services",101745312,"Food and Beverage","",Menveo,"",""
187321,"Pfizer Inc.",NY,100000000286,20.09,04/10/2014,"In-kind items and services",206372810,"Food and Beverage","","QUILLIVANT XR","",""
187321,"Pfizer Inc.",NY,100000000286,19.63,09/18/2015,"In-kind items and services",323759049,"Food and Beverage","","QUILLIVANT XR","",""
187321,"Meda Pharmaceuticals, Inc.",NJ,100000011184,19.23,05/01/2014,"In-kind items and services",221148378,"Food and Beverage","",Aerospan,"",""
187321,"Pfizer Inc.",NY,100000000286,19.08,07/24/2014,"In-kind items and services",206703922,"Food and Beverage","","QUILLIVANT XR","",""
187321,"Merck Sharp & Dohme Corporation",NJ,100000000053,16.90,06/11/2015,"In-kind items and services",330605493,"Food and Beverage","",GARDASIL,"",""
187321,"Shire North American Group Inc",MA,100000061292,16.64,02/19/2015,"In-kind items and services",299136840,"Food and Beverage","",VYVANSE,"",""
187321,"Meda Pharmaceuticals, Inc.",NJ,100000011184,16.14,10/16/2014,"In-kind items and services",221172394,"Food and Beverage","",Dymista,"",""
187321,"Pfizer Inc.",NY,100000000286,15.30,06/12/2014,"In-kind items and services",206766218,"Food and Beverage","","QUILLIVANT XR","",""
187321,"GlaxoSmithKline, LLC.",NC,100000005449,14.90,11/11/2015,"In-kind items and services",320090718,"Food and Beverage","",BEXSERO,MENVEO,""
