Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,713.60,04/10/2015,GNRL,294935696
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,372.90,04/11/2015,GNRL,294935722
1353927,GNRL,"Stryker Corporation",MI,100000010503,334.52,02/06/2015,GNRL,324518826
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,150.00,04/12/2015,GNRL,298768224
1353927,GNRL,"Stryker Corporation",MI,100000010503,111.50,02/12/2015,GNRL,324518828
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,99.31,01/31/2015,GNRL,298768220
1353927,GNRL,"Stryker Corporation",MI,100000010503,76.61,01/24/2015,GNRL,333916252
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,74.22,08/15/2015,GNRL,294935674
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,56.25,04/11/2015,GNRL,298768222
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,56.02,04/11/2015,GNRL,298768226
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,50.84,04/11/2015,GNRL,294935712
1353927,GNRL,"Stryker Corporation",MI,100000010503,43.39,01/24/2015,GNRL,324518834
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,41.91,05/14/2015,GNRL,298768228
1353927,GNRL,"Stryker Corporation",MI,100000010503,40.37,01/24/2015,GNRL,324518830
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,39.37,04/11/2015,GNRL,294935716
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,38.48,04/24/2015,GNRL,294935708
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,38.09,04/11/2015,GNRL,294935725
1353927,GNRL,"Stryker Corporation",MI,100000010503,28.08,12/29/2015,GNRL,324518842
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,28.04,06/10/2015,GNRL,298768230
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,23.52,04/11/2015,GNRL,294935732
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,21.40,12/08/2015,GNRL,294935692
1353927,GNRL,"Stryker Corporation",MI,100000010503,20.00,01/25/2015,GNRL,324518818
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,18.49,09/30/2015,GNRL,294935686
1353927,GNRL,"Stryker Corporation",MI,100000010503,16.49,01/24/2015,GNRL,324518824
1353927,GNRL,"Medtronic USA, Inc.",MN,100000010383,15.59,08/11/2015,GNRL,294935682
1353927,GNRL,"XenoPort Inc.",CA,100000000275,13.45,10/22/2015,GNRL,322036028
1353927,GNRL,"XenoPort Inc.",CA,100000000275,11.53,12/03/2015,GNRL,322036034
1353927,GNRL,"XenoPort Inc.",CA,100000000275,11.20,09/03/2015,GNRL,322036024
1353927,GNRL,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,11.07,06/04/2015,GNRL,331702399
1353927,GNRL,"Stryker Corporation",MI,100000010503,9.83,01/24/2015,GNRL,324518820
1353927,GNRL,"Stryker Corporation",MI,100000010503,9.83,01/24/2015,GNRL,324518822
1353927,GNRL,"Stryker Corporation",MI,100000010503,9.50,01/24/2015,GNRL,324518816
1353927,GNRL,"Stryker Corporation",MI,100000010503,7.75,01/25/2015,GNRL,333916258
1353927,GNRL,"Stryker Corporation",MI,100000010503,7.35,05/15/2015,GNRL,324518832
1353927,GNRL,"Stryker Corporation",MI,100000010503,6.08,11/19/2015,GNRL,324518840
1353927,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,3.42,03/05/2015,GNRL,298768218
1353927,GNRL,"Stryker Corporation",MI,100000010503,2.62,09/09/2015,GNRL,324518838
1353927,GNRL,"Stryker Corporation",MI,100000010503,2.52,06/11/2015,GNRL,324518836
