Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
86001,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,18.44,09/09/2014,"In-kind items and services",196086878,"Food and Beverage","",SPIRIVA,PRADAXA,""
86001,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,17.36,08/09/2013,"In-kind items and services",6666071,"Food and Beverage","",VIIBRYD,"",""
86001,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,17.33,11/13/2015,"In-kind items and services",290212068,"Food and Beverage","",JARDIANCE,GLYXAMBI,""
86001,"Novo Nordisk Inc",NJ,100000000144,16.74,12/17/2013,"In-kind items and services",32387434,"Food and Beverage","",Levemir,"",""
86001,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.69,05/29/2014,"In-kind items and services",196086880,"Food and Beverage","",PRADAXA,"",""
86001,"GlaxoSmithKline, LLC.",NC,100000005449,16.55,03/26/2015,"In-kind items and services",321182460,"Food and Beverage","",BREO,ANORO,""
86001,"Iroko Pharmaceuticals, LLC",PA,100000011114,16.33,04/08/2014,"In-kind items and services",227801756,"Food and Beverage","",ZORVOLEX,"",""
86001,"Daiichi Sankyo Inc.",NJ,100000000195,15.39,08/06/2013,"In-kind items and services",100815868,"Food and Beverage","",Azor,"",""
86001,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,15.19,09/25/2013,"Cash or cash equivalent",14045718,"Food and Beverage","",ONGLYZA,"",""
86001,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,14.74,08/11/2015,"In-kind items and services",319424730,"Food and Beverage","",PRALUENT,"",""
