Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
10087,"Abbott Laboratories",IL,100000010680,117.83,05/07/2014,"In-kind items and services",195964344,"Food and Beverage","","","","CTE84 23428379 4140567"
10087,"Allergan Inc.",CA,100000000278,78.71,02/13/2014,"In-kind items and services",198163108,"Food and Beverage","","","",""
10087,"The Cameron-Ehlen Group, Inc.",MN,100000010821,77.62,04/27/2014,"Cash or cash equivalent",195672842,"Food and Beverage","","","","Ben JonesChris Johnson"
10087,"Allergan Inc.",CA,100000000278,73.91,01/08/2015,"In-kind items and services",289746916,"Food and Beverage","","","",""
10087,"Alcon Laboratories Inc",TX,100000005405,64.74,02/28/2014,"In-kind items and services",167486558,"Food and Beverage","",IOL,CataractEquipment,""
10087,"GLAUKOS CORPORATION",CA,100000000102,64.20,10/07/2014,"Cash or cash equivalent",119069814,"Food and Beverage","","","",""
10087,"GLAUKOS CORPORATION",CA,100000000102,49.02,09/16/2015,"Cash or cash equivalent",332605113,"Food and Beverage","","","",""
10087,"Alcon Laboratories Inc",TX,100000005405,37.79,02/12/2014,"In-kind items and services",167486550,"Food and Beverage","",CataractEquipment,"",""
10087,"The Cameron-Ehlen Group, Inc.",MN,100000010821,37.28,01/28/2015,"Cash or cash equivalent",307319488,"Food and Beverage","","","",""
10087,"The Cameron-Ehlen Group, Inc.",MN,100000010821,36.29,12/08/2014,"Cash or cash equivalent",195673290,"Food and Beverage","","","",""
10087,"Alcon Laboratories Inc",TX,100000005405,28.40,01/20/2014,"In-kind items and services",167486570,"Food and Beverage","","","",""
10087,"Carl Zeiss Meditec, Inc.",CA,100000005433,27.46,04/10/2014,"In-kind items and services",215828910,"Food and Beverage","","","","Zeiss EyeWorld Lunch April 2014 Boston MA"
10087,"Carl Zeiss Meditec, Inc.",CA,100000005433,27.45,04/10/2014,"In-kind items and services",215828908,"Food and Beverage","","","","Zeiss EyeWorld Lunch April 2014 Boston MA"
10087,"Allergan Inc.",CA,100000000278,22.13,05/27/2014,"In-kind items and services",198163124,"Food and Beverage","",RESTASIS,"",""
10087,"Allergan Inc.",CA,100000000278,21.74,02/11/2014,"In-kind items and services",198163104,"Food and Beverage","",RESTASIS,"",""
10087,"Alcon Laboratories Inc",TX,100000005405,21.00,04/01/2014,"In-kind items and services",167486562,"Food and Beverage","","","",""
10087,"Alcon Laboratories Inc",TX,100000005405,20.99,10/15/2013,"In-kind items and services",102417584,"Food and Beverage","","Cataract Equipment","",""
