Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,1191.75,03/07/2014,"In-kind items and services",124126749,"Travel and Lodging","","","","Related to product training activity"
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,224.96,03/07/2014,"In-kind items and services",124126751,"Food and Beverage","","","","Related to product training activity"
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,45.50,03/07/2014,"In-kind items and services",124126753,Education,"","","","Related to product training activity"
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,22.47,07/17/2015,"In-kind items and services",269320496,"Food and Beverage","","","",""
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,12.06,10/02/2014,"In-kind items and services",124126755,"Food and Beverage","","","",""
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,11.35,10/03/2013,"In-kind items and services",100644088,"Food and Beverage","","","",""
127672,"Allergan Inc.",CA,100000000278,11.08,10/23/2014,"In-kind items and services",197943796,Education,"",LUMIGAN,"",""
127672,"Valeant Pharmaceuticals North America LLC",NJ,100000010935,10.82,05/14/2015,"In-kind items and services",295483452,"Food and Beverage","","","",""
127672,"Valeant Pharmaceuticals North America LLC",NJ,100000010935,10.70,11/06/2015,"In-kind items and services",295483458,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,10.44,06/30/2015,"Cash or cash equivalent",246138620,"Food and Beverage","","","",""
127672,"Valeant Pharmaceuticals North America LLC",NJ,100000010935,10.29,08/29/2015,"In-kind items and services",295483454,"Food and Beverage","","","",""
127672,"Johnson & Johnson Vision Care, Inc.",FL,100000005397,9.98,12/02/2014,"In-kind items and services",124126757,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,8.96,03/24/2015,"Cash or cash equivalent",246138618,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,8.48,12/16/2014,"Cash or cash equivalent",218045556,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,8.48,07/15/2014,"Cash or cash equivalent",218045558,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,7.51,04/02/2014,"Cash or cash equivalent",218045554,"Food and Beverage","","","",""
127672,"ABB Con-Cise Optical Group LLC",FL,100000000190,6.70,10/29/2015,"Cash or cash equivalent",246138622,"Food and Beverage","","","",""
