Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,74.95,08/26/2014,"In-kind items and services",156081382,Education,"",Invokana,"","Medical Textbook"
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,54.99,06/09/2015,"In-kind items and services",275076766,Education,"",Xarelto,"","Medical Textbook"
269199,"Lilly USA, LLC",IN,100000000066,47.00,02/06/2015,"In-kind items and services",267791574,Education,"","","",""
269199,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,43.90,09/17/2015,"In-kind items and services",319774681,"Food and Beverage","",TOUJEO,"",""
269199,"Stryker Corporation",MI,100000010503,42.15,12/05/2013,"Cash or cash equivalent",104162250,"Food and Beverage","","","",""
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,29.95,09/25/2013,"In-kind items and services",23817064,Education,"",Invokana,"","Medical Textbook"
269199,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,25.83,10/08/2013,"In-kind items and services",100416964,"Food and Beverage","",DALIRESP,TUDORZA,""
269199,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,24.78,03/11/2014,"In-kind items and services",152224428,"Food and Beverage","","NAMENDA XR","",""
269199,"Eisai Inc.",NJ,100000000136,21.58,10/03/2013,"Cash or cash equivalent",152520326,"Food and Beverage","",Belviq,"",""
269199,"GlaxoSmithKline, LLC.",NC,100000005449,19.84,01/17/2014,"In-kind items and services",198597602,"Food and Beverage","",BREO,"",""
269199,"GlaxoSmithKline, LLC.",NC,100000005449,19.78,11/05/2015,"In-kind items and services",318819708,"Food and Beverage","",ARNUITY,BREO,""
269199,"Novo Nordisk Inc",NJ,100000000144,18.16,05/07/2015,"In-kind items and services",266647104,"Food and Beverage","",Levemir,Victoza,""
269199,"Purdue Pharma L.P.",CT,100000005432,17.58,03/26/2015,"Cash or cash equivalent",251057238,"Food and Beverage","",OXYCONTIN,"HYSINGLA ER",""
269199,"Actavis Pharma Inc",NJ,100000010642,17.33,10/15/2015,"In-kind items and services",339629148,"Food and Beverage","",BYSTOLIC,"",""
269199,"Actavis Pharma Inc",NJ,100000010642,17.33,10/15/2015,"In-kind items and services",339629150,"Food and Beverage","",BYSTOLIC,"",""
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,17.15,02/11/2015,"In-kind items and services",275076762,"Food and Beverage","",Invokana,Xarelto,""
269199,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,17.05,04/23/2015,"Cash or cash equivalent",331622243,"Food and Beverage","",ELIQUIS,"",""
269199,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,16.29,05/21/2015,"In-kind items and services",319764156,"Food and Beverage","",TOUJEO,"",""
269199,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.92,10/30/2014,"In-kind items and services",196604066,"Food and Beverage","",SPIRIVA,Jardiance,""
269199,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,14.51,05/28/2015,"In-kind items and services",290128660,"Food and Beverage","","SPIRIVA RESPIMAT","",""
269199,"Merck Sharp & Dohme Corporation",NJ,100000000053,14.25,12/31/2013,"In-kind items and services",171874018,Education,"",NON-PRODUCT,"",""
269199,"Ironwood Pharmaceuticals, Inc",MA,100000000245,14.20,04/17/2014,"In-kind items and services",191585174,"Food and Beverage","","LINZESS 145 mcg","LINZESS 290 mcg",""
269199,"Novo Nordisk Inc",NJ,100000000144,14.00,05/29/2014,"In-kind items and services",161446718,"Food and Beverage","",Levemir,"",""
269199,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,13.71,08/01/2013,"In-kind items and services",14284266,"Food and Beverage","","","",""
269199,"SANOFI-AVENTIS U.S. LLC",NJ,100000000076,13.58,12/17/2015,"In-kind items and services",319417054,"Food and Beverage","",TOUJEO,"",""
269199,"Purdue Pharma L.P.",CT,100000005432,13.36,05/22/2014,"Cash or cash equivalent",158245190,"Food and Beverage","",OXYCONTIN,BUTRANS,""
269199,"LILLY USA, LLC",IN,100000000066,13.16,09/26/2013,"In-kind items and services",100124750,"Food and Beverage","",AXIRON,STRATTERA,""
269199,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,13.04,03/13/2014,"In-kind items and services",152224430,"Food and Beverage","",TUDORZA,DALIRESP,""
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,12.77,09/05/2013,"In-kind items and services",23817065,"Food and Beverage","",Xarelto,Invokana,""
269199,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.69,09/11/2014,"In-kind items and services",196604068,"Food and Beverage","",Jardiance,"",""
269199,"Janssen Pharmaceuticals, Inc",NJ,100000000232,12.38,04/02/2015,"In-kind items and services",275076764,"Food and Beverage","",Invokana,Xarelto,""
269199,"Purdue Pharma L.P.",CT,100000005432,12.26,10/02/2014,"Cash or cash equivalent",158245194,"Food and Beverage","",OXYCONTIN,BUTRANS,""
269199,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,12.11,04/24/2014,"In-kind items and services",196604070,"Food and Beverage","",SPIRIVA,"",""
