Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
52797,"Purdue Transdermal Technologies L.P.",CT,100000005455,94.86,01/22/2014,"Cash or cash equivalent",158306690,"Food and Beverage","",BUTRANS,"",""
52797,"Amgen Inc.",CA,100000000203,90.95,11/05/2015,"In-kind items and services",297484405,"Food and Beverage","",Repatha,"",""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,74.99,12/12/2014,"In-kind items and services",156279170,Education,"",Xarelto,"","Medical Textbook"
52797,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,55.84,10/23/2014,"In-kind items and services",165728406,"Food and Beverage","",LINZESS,"",""
52797,"Lilly USA, LLC",IN,100000000066,30.61,05/04/2015,"In-kind items and services",267889122,"Food and Beverage","",HUMALOG,TRADJENTA,""
52797,"Shire North American Group Inc",MA,100000061292,22.50,03/09/2015,"In-kind items and services",299152172,"Food and Beverage","",VYVANSE,"",""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,20.37,03/31/2014,"In-kind items and services",156279152,"Food and Beverage","",Xarelto,Invokana,""
52797,"Sanofi Pasteur Inc.",PA,100000000299,19.96,11/24/2014,"In-kind items and services",182394812,"Food and Beverage","",MENACTRA,PENTACEL,""
52797,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,19.88,09/19/2013,"In-kind items and services",25332500,"Food and Beverage","",Nesina,Oseni,""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,19.85,09/03/2013,"In-kind items and services",23817740,"Food and Beverage","",Xarelto,Invokana,""
52797,"AstraZeneca Pharmaceuticals LP",DE,100000000146,19.51,12/30/2013,"In-kind items and services",100885738,"Food and Beverage","","","","Informational Meal"
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,19.39,03/02/2015,"In-kind items and services",275260944,"Food and Beverage","",Xarelto,Invokana,""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,19.11,11/23/2015,"In-kind items and services",275260930,"Food and Beverage","",INVOKANA,XARELTO,"Related to product discussion"
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,17.96,11/17/2014,"In-kind items and services",156279168,"Food and Beverage","",Xarelto,Invokana,""
52797,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,17.68,08/04/2014,"In-kind items and services",196238380,"Food and Beverage","",TRADJENTA,"",""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,16.61,11/18/2013,"In-kind items and services",23817746,"Food and Beverage","",Invokana,Xarelto,""
52797,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,16.53,09/05/2013,"In-kind items and services",25332503,"Food and Beverage","",Uloric,"",""
52797,"Actavis Pharma Inc",NJ,100000010642,16.52,01/27/2015,"In-kind items and services",339596492,"Food and Beverage","",FETZIMA,"",""
52797,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,16.25,11/16/2015,"In-kind items and services",290390538,"Food and Beverage","",SYNJARDY,"",""
52797,"AstraZeneca Pharmaceuticals LP",DE,100000000146,16.12,06/09/2014,"In-kind items and services",150085670,"Food and Beverage","",FARXIGA,"","Informational Meal"
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,15.88,03/28/2014,"In-kind items and services",156279150,"Food and Beverage","",Xarelto,Invokana,""
52797,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.81,10/24/2013,"In-kind items and services",104418440,"Food and Beverage","",SPIRIVA,PRADAXA,""
52797,"AstraZeneca Pharmaceuticals LP",DE,100000000146,15.73,05/05/2014,"In-kind items and services",150266094,"Food and Beverage","","BYDUREON WEEKLY","","Informational Meal"
52797,"Astellas Pharma US Inc",IL,100000000137,15.59,09/09/2013,"In-kind items and services",111789048,"Food and Beverage","",VESIcare,Myrbetriq,""
52797,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,15.58,11/25/2013,"In-kind items and services",104415878,"Food and Beverage","",SPIRIVA,PRADAXA,""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,15.34,10/06/2014,"In-kind items and services",156279166,"Food and Beverage","",Xarelto,Invokana,""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,15.29,07/09/2014,"In-kind items and services",156279158,"Food and Beverage","",Xarelto,Invokana,""
52797,"AstraZeneca Pharmaceuticals LP",DE,100000000146,14.82,06/02/2014,"In-kind items and services",149129946,"Food and Beverage","",FARXIGA,"","Informational Meal"
52797,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,14.50,04/27/2015,"In-kind items and services",290390540,"Food and Beverage","",PRADAXA,"",""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.37,04/22/2015,"In-kind items and services",275260948,"Food and Beverage","",Xarelto,Invokana,""
52797,"E.R. Squibb & Sons, L.L.C.",NJ,100000005499,14.26,09/23/2013,"Cash or cash equivalent",13994800,"Food and Beverage","",ELIQUIS,"",""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,14.19,03/28/2014,"In-kind items and services",156279148,"Food and Beverage","",Xarelto,Invokana,""
52797,"Takeda Pharmaceuticals America, Inc.",IL,100000000339,13.90,06/29/2015,"In-kind items and services",337243958,"Food and Beverage","",Brintellix,"",""
52797,"Purdue Pharma L.P.",CT,100000005432,13.80,10/05/2015,"Cash or cash equivalent",251124566,"Food and Beverage","","HYSINGLA ER",BUTRANS,""
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.38,02/06/2014,"In-kind items and services",156279138,"Food and Beverage","",Invokana,Xarelto,""
52797,"AstraZeneca Pharmaceuticals LP",DE,100000000146,13.36,12/02/2013,"In-kind items and services",100908040,"Food and Beverage","","","","Informational Meal"
52797,"Janssen Pharmaceuticals, Inc",NJ,100000000232,13.15,01/30/2015,"In-kind items and services",275260942,"Food and Beverage","",Xarelto,Invokana,""
