Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
446255,"ACell, Inc.",MD,100000046254,385.00,05/27/2014,"Cash or cash equivalent",220170154,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,385.00,05/27/2014,"Cash or cash equivalent",220157042,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.60,05/27/2014,"Cash or cash equivalent",220157038,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.60,05/27/2014,"Cash or cash equivalent",220157040,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.00,06/13/2014,"Cash or cash equivalent",220159018,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.00,06/13/2014,"Cash or cash equivalent",220175488,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.00,05/27/2014,"Cash or cash equivalent",220170156,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.00,05/27/2014,"Cash or cash equivalent",220157044,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,168.00,06/13/2014,"Cash or cash equivalent",220175490,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,118.60,06/13/2014,"Cash or cash equivalent",220175486,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,118.60,05/27/2014,"Cash or cash equivalent",220157036,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,118.60,05/27/2014,"Cash or cash equivalent",220175492,Education,"","","",""
446255,"ACell, Inc.",MD,100000046254,118.60,06/13/2014,"Cash or cash equivalent",220175496,Education,"","","",""
446255,"Organogenesis Inc.",MA,100000011175,96.37,12/08/2014,"Cash or cash equivalent",222246732,"Food and Beverage","L&M Healthcare Communications",Apligraf,"",""
446255,"TEI Medical Inc.",MA,100000071385,82.50,11/17/2014,"Cash or cash equivalent",214282596,"Food and Beverage","",PriMatrix,"",""
446255,"ACell, Inc.",MD,100000046254,72.40,06/13/2014,"Cash or cash equivalent",220175494,Education,"","","",""
446255,"Derma Sciences, Inc.",NJ,100000010786,67.34,01/20/2015,"In-kind items and services",324405454,"Food and Beverage","","","",""
446255,"KCI USA, Inc",TX,100000010396,16.91,12/04/2013,"Cash or cash equivalent",26237874,"Food and Beverage","RESTAURANT RUNNERS INC","","",""
446255,"TEI Medical Inc.",MA,100000071385,14.52,06/12/2014,"Cash or cash equivalent",214282592,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,13.80,03/24/2015,"In-kind items and services",292389412,"Food and Beverage","","","",""
446255,"TEI Medical Inc.",MA,100000071385,13.26,12/09/2014,"Cash or cash equivalent",214282590,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,12.48,11/13/2015,"In-kind items and services",292388114,"Food and Beverage","","","",""
446255,"TEI Medical Inc.",MA,100000071385,11.06,11/06/2014,"Cash or cash equivalent",214282586,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,10.60,07/31/2014,"Cash or cash equivalent",214282584,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,10.23,11/18/2014,"Cash or cash equivalent",214282580,"Food and Beverage","",PriMatrix,"",""
446255,"ACell, Inc.",MD,100000046254,10.00,09/20/2013,"Cash or cash equivalent",127666323,"Food and Beverage","","","",""
446255,"TEI Medical Inc.",MA,100000071385,3.54,07/17/2014,"Cash or cash equivalent",214282578,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,3.31,12/09/2014,"Cash or cash equivalent",214282576,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,2.50,09/02/2014,"Cash or cash equivalent",214282572,"Food and Beverage","",PriMatrix,"",""
446255,"TEI Medical Inc.",MA,100000071385,1.33,06/19/2014,"Cash or cash equivalent",214282570,"Food and Beverage","",PriMatrix,"",""
