Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Nature_of_Payment_or_Transfer_of_Value,Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Contextual_Information
262435,"MedImmune, LLC",MD,100000000169,1700.00,07/12/2014,"Cash or cash equivalent",149708410,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SYNAGIS,"","Speaker Fee"
262435,"MedImmune, LLC",MD,100000000169,1600.00,11/14/2014,"Cash or cash equivalent",150825284,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SYNAGIS,"","Speaker Fee"
262435,"MedImmune, LLC",MD,100000000169,1000.00,10/25/2013,"Cash or cash equivalent",10859028,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SYNAGIS,"","Speaker Fee"
262435,"MedImmune, LLC",MD,100000000169,1000.00,03/14/2014,"Cash or cash equivalent",150562862,"Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","",SYNAGIS,"","Speaker Fee"
262435,"MedImmune, LLC",MD,100000000169,555.07,07/11/2014,"In-kind items and services",149675130,"Travel and Lodging","",SYNAGIS,"","Speaker Expenses"
262435,"MedImmune, LLC",MD,100000000169,400.00,09/12/2014,"Cash or cash equivalent",149630728,"Consulting Fee","",SYNAGIS,"",""
262435,"MedImmune, LLC",MD,100000000169,251.72,07/11/2014,"In-kind items and services",149674731,"Travel and Lodging","",SYNAGIS,"","Speaker Expenses"
262435,"MedImmune, LLC",MD,100000000169,241.49,07/11/2014,"In-kind items and services",149794564,"Food and Beverage","",SYNAGIS,"","Speaker Expenses"
262435,"MedImmune, LLC",MD,100000000169,99.55,10/15/2013,"In-kind items and services",10853997,"Food and Beverage","",SYNAGIS,"","Speaker Expenses"
262435,"Advanced Respiratory, Inc",MN,100000005391,93.19,10/18/2013,"In-kind items and services",103638266,"Food and Beverage","","","",""
262435,"Gilead Sciences Inc",CA,100000000108,73.60,03/05/2014,"In-kind items and services",167280516,"Food and Beverage","","","","664401-1734656-8027264 - 1551207 - 21166727-1551207-Gilead Sciences-VRL"
262435,"MedImmune, LLC",MD,100000000169,73.14,03/11/2014,"In-kind items and services",148302818,"Food and Beverage","",SYNAGIS,"","Speaker Expenses"
262435,"MedImmune, LLC",MD,100000000169,25.11,07/11/2014,"In-kind items and services",149699268,"Travel and Lodging","",SYNAGIS,"","Speaker Expenses"
